objno_deep2,z_pred
14023468,0.4637118794482608
12005125,0.8022952130208316
12019377,0.4072123654197086
12016150,0.6999837997655344
12028046,0.6244866278735688
12012559,1.2129512925150658
14012963,1.1247891597294057
11051533,0.7722170951819907
12009269,1.1949315767283366
13051539,0.32366784656847214
12029027,0.5703899660377836
11039432,0.8916594731457013
12027695,0.5026289819181382
12004487,0.41873650310004495
14039135,1.2163101033612593
13027790,0.7713120723964653
13017370,0.4482642598007241
13011979,1.1951135215055562
13004693,0.3008278940744522
13025009,1.248403594863345
13033864,0.7741588465493301
13034747,0.8988978979870937
13040814,0.3665071782615562
13033966,1.3000852704358448
12003869,0.989509777833522
13033885,0.6401857044998454
13009982,1.1945383823432567
12019800,0.8357975989379728
11020734,0.3740020599344664
11021075,0.5338528446529008
11046514,1.0992520075385614
14012204,1.0009532303081534
13057879,1.0830987318287832
14034224,1.0470053854456218
13028039,0.9910031734224533
12003664,0.7952156103095526
14016307,0.6211787973198141
13049771,0.9067185242943594
11051167,1.0935906861685618
12029472,0.7832497765316809
11013886,0.4280326697542973
13036008,0.6628431515237874
13018682,0.7715568327499619
13005066,0.4653424204962035
12020127,1.2450900202191186
11020588,0.7501375688474212
13041286,0.8634517417006843
13100543,0.9536678762790024
11045209,0.8044091645965773
14033631,0.5404930014843864
12027702,0.6278181764463604
14022469,0.5908528013612783
13010199,0.7040963632365257
13016870,1.1744351832674862
13017686,1.0102051498139188
13003318,0.9003848134155956
11014349,1.155348416792643
11026450,0.3545351733644291
13049736,0.7673295458165155
11021002,0.5708636423141603
12024928,0.44856610144385456
13027875,0.4657372694122845
14034709,0.9476182340595024
11034271,0.8004195683117823
13058765,0.5637128990036475
12018990,0.5888972023259784
13058693,0.49936715351552724
12015966,1.2029878719384488
13033835,0.9788989725564902
14028474,0.299304415648136
12019745,0.7754858105022068
11015228,0.5218384032636391
14022899,0.39207783375805166
12015949,1.175116854564517
11027975,0.7729548814702193
14006713,0.6359824422389793
13033172,0.6288266843219429
13051879,0.6176004598151894
13064904,0.6072955800300306
13032467,0.3531144520372854
11041347,0.1447280197956141
12016731,0.49422008884883395
13031815,1.0992520075385614
13048997,0.5629872381376718
11045934,0.8521720872319035
12017194,0.5605559020503895
11039139,0.6347393717649882
13035927,0.7499017644371239
11051236,0.4871807426842067
12020628,0.538865963849689
12004687,0.9339443642544175
12013234,0.31290856227679625
12015626,0.9318993652188439
13024029,0.43675543771843317
14018476,0.6577214335562009
11012940,0.8235437435193805
13020619,0.4389760775173597
11039150,0.651202819652345
12008513,1.0321287878010676
11038561,0.7603995685001773
14007987,0.5227695078142776
13026538,0.5683466555413695
11051984,0.9168159497436075
12020184,0.7356852708210698
11052755,0.2445480916482139
12024828,1.0470053854456218
11032739,0.2622558347145934
14002228,0.519138861404906
13031821,1.0830987318287832
11045532,0.657391992312006
11007749,0.8464751728467013
11033882,0.4674683532790439
13019247,0.9445386546246558
12024851,0.5103501810448826
11020606,0.9214929471805481
11052341,0.37125225672651
13013039,1.013067671215333
13059316,0.2784474439687453
14100807,0.8449069944731021
12028696,0.3926426788790828
13035862,0.7278000250547076
12020179,0.65443281854804
12011891,0.5588855373833632
11026403,0.3483421174303544
11015296,0.5589617391191982
11033012,0.6479724100033701
11008311,0.7100048818836476
13017517,0.9649745798651624
11039902,0.7267880593554792
12028731,0.7777409777793257
13017296,0.5253606056633375
12028331,1.0831282235960265
13032515,0.3786842352130554
12007455,0.7134355038559215
13056258,0.5127881017813174
12024932,0.19545475940732182
11033623,0.9769432067069792
11050989,0.8305069868731061
12007472,0.964101403548441
13012163,0.804404616517448
12015255,0.6859768461194606
13010625,0.44842409503064096
12015814,0.6016657111845958
14100342,1.0671572318393896
13003388,0.8362126906113597
13048969,0.8715657543767871
11046928,0.41634013450454566
12100036,1.31346779062814
12023700,0.8549168720114814
12008851,0.9983675006514352
13016662,0.9649745798651624
13042073,0.6388084622740721
13003405,1.0918166879580897
14013108,0.3843504905999869
14027644,0.9484106550121231
11041293,1.1590994647665553
14023724,0.48373845662046355
13044269,0.8994193565232319
13024524,0.821065723481755
11040834,0.41210041314040763
11018870,0.9649745798651624
11007393,0.45465539843044656
11021220,0.4282968529255153
11032831,0.7099673048835797
13056127,0.5689714448837254
13049747,0.7895772413714119
12015439,0.8259202613817966
13032344,1.109504670254642
12015507,1.0489983815428223
13011789,1.3474510539778795
13049598,0.6410053273035796
12016362,0.8975556396177329
13049899,0.8607289291793117
